Schaal;Periode;TypeResultaat;Versie;Habitattype;Habitatsubtype;Criterium;Indicator;Belang;SBZH;nObs;sumWeights;AandeelGunstig;AandeelGunstig_LLCI;AandeelGunstig_ULCI
Vlaanderen;1;Habitattype;Versie 3;9160;9160;Vegetatie;sleutelsoorten van de boom- en struiklaag;b;Binnen & Buiten;19;19,23787055;42,05;22,16;64,91
Vlaanderen;1;SBZH;Versie 3;9160;9160;Vegetatie;sleutelsoorten van de boom- en struiklaag;b;Binnen;11;11;45,45;19,76;73,83
Vlaanderen;1;SBZH;Versie 3;9160;9160;Vegetatie;sleutelsoorten van de boom- en struiklaag;b;Buiten;8;8,237870551;37,5;12,12;72,31
Vlaanderen;1;Habitattype;Versie 2.0;9160;9160;Vegetatie;sleutelsoorten van de kruidlaag;b;Binnen & Buiten;19;19,23787055;15,75;5;39,89
Vlaanderen;1;SBZH;Versie 2.0;9160;9160;Vegetatie;sleutelsoorten van de kruidlaag;b;Binnen;11;11;18,18;4,4;51,75
Vlaanderen;1;SBZH;Versie 2.0;9160;9160;Vegetatie;sleutelsoorten van de kruidlaag;b;Buiten;8;8,237870551;12,5;1,63;55,15
Vlaanderen;1;Habitattype;Versie 3;9160;9160;Vegetatie;sleutelsoorten van de kruidlaag;b;Binnen & Buiten;19;19,23787055;78,74;54,4;92
Vlaanderen;1;SBZH;Versie 3;9160;9160;Vegetatie;sleutelsoorten van de kruidlaag;b;Binnen;11;11;90,91;54,75;98,8
Vlaanderen;1;SBZH;Versie 3;9160;9160;Vegetatie;sleutelsoorten van de kruidlaag;b;Buiten;8;8,237870551;62,5;27,69;87,88
Vlaanderen;1;Habitattype;Versie 2.0;9160;9160;Verstoring;invasieve exoten;b;Binnen & Buiten;19;19,23787055;89,45;65,29;97,45
Vlaanderen;1;SBZH;Versie 2.0;9160;9160;Verstoring;invasieve exoten;b;Binnen;11;11;90,91;54,75;98,8
Vlaanderen;1;SBZH;Versie 2.0;9160;9160;Verstoring;invasieve exoten;b;Buiten;8;8,237870551;87,5;44,85;98,37
Vlaanderen;1;Habitattype;Versie 2.0;9160;9160;Verstoring;ruderalisering;zb;Binnen & Buiten;19;19,23787055;78,74;54,4;92
Vlaanderen;1;SBZH;Versie 2.0;9160;9160;Verstoring;ruderalisering;zb;Binnen;11;11;90,91;54,75;98,8
Vlaanderen;1;SBZH;Versie 2.0;9160;9160;Verstoring;ruderalisering;zb;Buiten;8;8,237870551;62,5;27,69;87,88
Vlaanderen;1;Habitattype;Versie 2.0;9160;9160;Verstoring;verruiging;zb;Binnen & Buiten;19;19,23787055;100;100;100
Vlaanderen;1;SBZH;Versie 2.0;9160;9160;Verstoring;verruiging;zb;Binnen;11;11;100;100;100
Vlaanderen;1;SBZH;Versie 2.0;9160;9160;Verstoring;verruiging;zb;Buiten;8;8,237870551;100;100;100
Vlaanderen;1;Habitattype;Versie 3;9160;9160;Verstoring;verruiging;zb;Binnen & Buiten;19;19,23787055;57,8;34,95;77,73
Vlaanderen;1;SBZH;Versie 3;9160;9160;Verstoring;verruiging;zb;Binnen;11;11;63,64;33,13;86,08
Vlaanderen;1;SBZH;Versie 3;9160;9160;Verstoring;verruiging;zb;Buiten;8;8,237870551;50;19,41;80,59
Vlaanderen;1;Habitattype;Versie 3;9160;9160;Verstoring;invasieve exoten van de boom- en struiklaag;b;Binnen & Buiten;19;19,23787055;89,45;65,29;97,45
Vlaanderen;1;SBZH;Versie 3;9160;9160;Verstoring;invasieve exoten van de boom- en struiklaag;b;Binnen;11;11;90,91;54,75;98,8
Vlaanderen;1;SBZH;Versie 3;9160;9160;Verstoring;invasieve exoten van de boom- en struiklaag;b;Buiten;8;8,237870551;87,5;44,85;98,37
Vlaanderen;1;Habitattype;Versie 3;9160;9160;Verstoring;invasieve exoten van de kruidlaag;zb;Binnen & Buiten;19;19,23787055;79,05;54,86;92,14
Vlaanderen;1;SBZH;Versie 3;9160;9160;Verstoring;invasieve exoten van de kruidlaag;zb;Binnen;11;11;72,73;40,55;91,25
Vlaanderen;1;SBZH;Versie 3;9160;9160;Verstoring;invasieve exoten van de kruidlaag;zb;Buiten;8;8,237870551;87,5;44,85;98,37
Vlaanderen;1;Habitattype;Versie 2.0;9130;9130;Structuur;aandeel dood hout;b;Binnen & Buiten;14;42,66183575;27,08;4,28;75,5
Vlaanderen;1;SBZH;Versie 2.0;9130;9130;Structuur;aandeel dood hout;b;Binnen;11;11;9,09;1,17;45,78
Vlaanderen;1;SBZH;Versie 2.0;9130;9130;Structuur;aandeel dood hout;b;Buiten;3;31,66183575;33,33;NA;NA
Vlaanderen;1;Habitattype;Versie 3;9130;9130;Structuur;aandeel dood hout;b;Binnen & Buiten;14;42,66183575;27,08;4,28;75,5
Vlaanderen;1;SBZH;Versie 3;9130;9130;Structuur;aandeel dood hout;b;Binnen;11;11;9,09;1,17;45,78
Vlaanderen;1;SBZH;Versie 3;9130;9130;Structuur;aandeel dood hout;b;Buiten;3;31,66183575;33,33;NA;NA
Vlaanderen;1;Habitattype;Versie 2.0;9130;9130;Structuur;bosconstantie;zb;Binnen & Buiten;14;42,66183575;25,78;8,46;56,65
Vlaanderen;1;SBZH;Versie 2.0;9130;9130;Structuur;bosconstantie;zb;Binnen;11;11;100;100;100
Vlaanderen;1;SBZH;Versie 2.0;9130;9130;Structuur;bosconstantie;zb;Buiten;3;31,66183575;0;NA;NA
Vlaanderen;1;Habitattype;Versie 3;9130;9130;Structuur;bosconstantie;zb;Binnen & Buiten;14;42,66183575;25,78;8,46;56,65
Vlaanderen;1;SBZH;Versie 3;9130;9130;Structuur;bosconstantie;zb;Binnen;11;11;100;100;100
Vlaanderen;1;SBZH;Versie 3;9130;9130;Structuur;bosconstantie;zb;Buiten;3;31,66183575;0;NA;NA
Vlaanderen;1;Habitattype;Versie 2.0;9130;9130;Structuur;hoeveelheid dik dood hout;zb;Binnen & Buiten;14;42,66183575;0;0;0
Vlaanderen;1;SBZH;Versie 2.0;9130;9130;Structuur;hoeveelheid dik dood hout;zb;Binnen;11;11;0;0;0
Vlaanderen;1;SBZH;Versie 2.0;9130;9130;Structuur;hoeveelheid dik dood hout;zb;Buiten;3;31,66183575;0;NA;NA
Vlaanderen;1;Habitattype;Versie 3;9130;9130;Structuur;hoeveelheid dik dood hout;zb;Binnen & Buiten;14;42,66183575;0;0;0
Vlaanderen;1;SBZH;Versie 3;9130;9130;Structuur;hoeveelheid dik dood hout;zb;Binnen;11;11;0;0;0
Vlaanderen;1;SBZH;Versie 3;9130;9130;Structuur;hoeveelheid dik dood hout;zb;Buiten;3;31,66183575;0;NA;NA
Vlaanderen;1;Habitattype;Versie 2.0;9130;9130;Structuur;horizontale structuur - groeiklassen;b;Binnen & Buiten;14;42,66183575;75,26;24,23;96,66
Vlaanderen;1;SBZH;Versie 2.0;9130;9130;Structuur;horizontale structuur - groeiklassen;b;Binnen;11;11;100;100;100
Vlaanderen;1;SBZH;Versie 2.0;9130;9130;Structuur;horizontale structuur - groeiklassen;b;Buiten;3;31,66183575;66,67;NA;NA
Vlaanderen;1;Habitattype;Versie 3;9130;9130;Structuur;horizontale structuur - groeiklassen;b;Binnen & Buiten;14;42,66183575;75,26;24,23;96,66
Vlaanderen;1;SBZH;Versie 3;9130;9130;Structuur;horizontale structuur - groeiklassen;b;Binnen;11;11;100;100;100
Vlaanderen;1;SBZH;Versie 3;9130;9130;Structuur;horizontale structuur - groeiklassen;b;Buiten;3;31,66183575;66,67;NA;NA
Vlaanderen;1;Habitattype;Versie 2.0;9130;9130;Structuur;minimum structuurareaal;zb;Binnen & Buiten;14;42,66183575;16,41;5,08;41,88
Vlaanderen;1;SBZH;Versie 2.0;9130;9130;Structuur;minimum structuurareaal;zb;Binnen;11;11;63,64;32,84;86,23
Vlaanderen;1;SBZH;Versie 2.0;9130;9130;Structuur;minimum structuurareaal;zb;Buiten;3;31,66183575;0;NA;NA
Vlaanderen;1;Habitattype;Versie 3;9130;9130;Structuur;minimum structuurareaal;zb;Binnen & Buiten;14;42,66183575;21,1;6,8;49,49
Vlaanderen;1;SBZH;Versie 3;9130;9130;Structuur;minimum structuurareaal;zb;Binnen;11;11;81,82;47,85;95,66
Vlaanderen;1;SBZH;Versie 3;9130;9130;Structuur;minimum structuurareaal;zb;Buiten;3;31,66183575;0;NA;NA
Vlaanderen;1;Habitattype;Versie 2.0;9130;9130;Structuur;verticale structuur;b;Binnen & Buiten;14;42,66183575;68,23;23,87;93,63
Vlaanderen;1;SBZH;Versie 2.0;9130;9130;Structuur;verticale structuur;b;Binnen;11;11;72,73;40,22;91,36
Vlaanderen;1;SBZH;Versie 2.0;9130;9130;Structuur;verticale structuur;b;Buiten;3;31,66183575;66,67;NA;NA
Vlaanderen;1;Habitattype;Versie 3;9130;9130;Structuur;verticale structuur;b;Binnen & Buiten;14;42,66183575;65,89;23,13;92,54
Vlaanderen;1;SBZH;Versie 3;9130;9130;Structuur;verticale structuur;b;Binnen;11;11;63,64;32,84;86,23
Vlaanderen;1;SBZH;Versie 3;9130;9130;Structuur;verticale structuur;b;Buiten;3;31,66183575;66,67;NA;NA
Vlaanderen;1;Habitattype;Versie 2.0;9130;9130;Vegetatie;sleutelsoorten van de boom- en struiklaag;b;Binnen & Buiten;14;42,66183575;41,15;10,79;80,16
Vlaanderen;1;SBZH;Versie 2.0;9130;9130;Vegetatie;sleutelsoorten van de boom- en struiklaag;b;Binnen;11;11;63,64;32,84;86,23
Vlaanderen;1;SBZH;Versie 2.0;9130;9130;Vegetatie;sleutelsoorten van de boom- en struiklaag;b;Buiten;3;31,66183575;33,33;NA;NA
Vlaanderen;1;Habitattype;Versie 3;9130;9130;Vegetatie;sleutelsoorten van de boom- en struiklaag;b;Binnen & Buiten;14;42,66183575;41,15;10,79;80,16
Vlaanderen;1;SBZH;Versie 3;9130;9130;Vegetatie;sleutelsoorten van de boom- en struiklaag;b;Binnen;11;11;63,64;32,84;86,23
Vlaanderen;1;SBZH;Versie 3;9130;9130;Vegetatie;sleutelsoorten van de boom- en struiklaag;b;Buiten;3;31,66183575;33,33;NA;NA
Vlaanderen;1;Habitattype;Versie 2.0;9130;9130;Vegetatie;sleutelsoorten van de kruidlaag;b;Binnen & Buiten;14;42,66183575;27,08;4,28;75,5
Vlaanderen;1;SBZH;Versie 2.0;9130;9130;Vegetatie;sleutelsoorten van de kruidlaag;b;Binnen;11;11;9,09;1,17;45,78
Vlaanderen;1;SBZH;Versie 2.0;9130;9130;Vegetatie;sleutelsoorten van de kruidlaag;b;Buiten;3;31,66183575;33,33;NA;NA
Vlaanderen;1;Habitattype;Versie 3;9130;9130;Vegetatie;sleutelsoorten van de kruidlaag;b;Binnen & Buiten;14;42,66183575;65,89;23,13;92,54
Vlaanderen;1;SBZH;Versie 3;9130;9130;Vegetatie;sleutelsoorten van de kruidlaag;b;Binnen;11;11;63,64;32,84;86,23
Vlaanderen;1;SBZH;Versie 3;9130;9130;Vegetatie;sleutelsoorten van de kruidlaag;b;Buiten;3;31,66183575;66,67;NA;NA
Vlaanderen;1;Habitattype;Versie 2.0;9130;9130;Verstoring;invasieve exoten;b;Binnen & Buiten;14;42,66183575;92,97;74,5;98,36
Vlaanderen;1;SBZH;Versie 2.0;9130;9130;Verstoring;invasieve exoten;b;Binnen;11;11;72,73;40,22;91,36
Vlaanderen;1;SBZH;Versie 2.0;9130;9130;Verstoring;invasieve exoten;b;Buiten;3;31,66183575;100;NA;NA
Vlaanderen;1;Habitattype;Versie 2.0;9130;9130;Verstoring;ruderalisering;zb;Binnen & Buiten;14;42,66183575;75,26;24,23;96,66
Vlaanderen;1;SBZH;Versie 2.0;9130;9130;Verstoring;ruderalisering;zb;Binnen;11;11;100;100;100
Vlaanderen;1;SBZH;Versie 2.0;9130;9130;Verstoring;ruderalisering;zb;Buiten;3;31,66183575;66,67;NA;NA
Vlaanderen;1;Habitattype;Versie 2.0;9130;9130;Verstoring;verruiging;zb;Binnen & Buiten;14;42,66183575;100;100;100
Vlaanderen;1;SBZH;Versie 2.0;9130;9130;Verstoring;verruiging;zb;Binnen;11;11;100;100;100
Vlaanderen;1;SBZH;Versie 2.0;9130;9130;Verstoring;verruiging;zb;Buiten;3;31,66183575;100;NA;NA
Vlaanderen;1;Habitattype;Versie 3;9130;9130;Verstoring;verruiging;zb;Binnen & Buiten;14;42,66183575;48,18;13,84;84,33
Vlaanderen;1;SBZH;Versie 3;9130;9130;Verstoring;verruiging;zb;Binnen;11;11;90,91;54,22;98,83
Vlaanderen;1;SBZH;Versie 3;9130;9130;Verstoring;verruiging;zb;Buiten;3;31,66183575;33,33;NA;NA
Vlaanderen;1;Habitattype;Versie 3;9130;9130;Verstoring;invasieve exoten van de boom- en struiklaag;b;Binnen & Buiten;14;42,66183575;92,97;74,5;98,36
Vlaanderen;1;SBZH;Versie 3;9130;9130;Verstoring;invasieve exoten van de boom- en struiklaag;b;Binnen;11;11;72,73;40,22;91,36
Vlaanderen;1;SBZH;Versie 3;9130;9130;Verstoring;invasieve exoten van de boom- en struiklaag;b;Buiten;3;31,66183575;100;NA;NA
Vlaanderen;1;Habitattype;Versie 3;9130;9130;Verstoring;invasieve exoten van de kruidlaag;zb;Binnen & Buiten;14;42,66183575;50,52;14,73;85,79
Vlaanderen;1;SBZH;Versie 3;9130;9130;Verstoring;invasieve exoten van de kruidlaag;zb;Binnen;11;11;100;100;100
Vlaanderen;1;SBZH;Versie 3;9130;9130;Verstoring;invasieve exoten van de kruidlaag;zb;Buiten;3;31,66183575;33,33;NA;NA
Vlaanderen;2;Habitattype;Versie 2.0;9120;9120;Structuur;aandeel dood hout;b;Binnen & Buiten;115;113,913893;25,29;18,11;34,13
Vlaanderen;2;SBZH;Versie 2.0;9120;9120;Structuur;aandeel dood hout;b;Binnen;63;60,03;32,32;21,83;44,95
Vlaanderen;2;SBZH;Versie 2.0;9120;9120;Structuur;aandeel dood hout;b;Buiten;52;53,88389303;17,46;9,3;30,39
Vlaanderen;2;Habitattype;Versie 3;9120;9120;Structuur;aandeel dood hout;b;Binnen & Buiten;115;113,913893;25,29;18,11;34,13
Vlaanderen;2;SBZH;Versie 3;9120;9120;Structuur;aandeel dood hout;b;Binnen;63;60,03;32,32;21,83;44,95
Vlaanderen;2;SBZH;Versie 3;9120;9120;Structuur;aandeel dood hout;b;Buiten;52;53,88389303;17,46;9,3;30,39
Vlaanderen;2;Habitattype;Versie 2.0;9120;9120;Structuur;bosconstantie;zb;Binnen & Buiten;115;113,913893;71,8;62,78;79,34
Vlaanderen;2;SBZH;Versie 2.0;9120;9120;Structuur;bosconstantie;zb;Binnen;63;60,03;86,17;75,27;92,73
Vlaanderen;2;SBZH;Versie 2.0;9120;9120;Structuur;bosconstantie;zb;Buiten;52;53,88389303;55,78;42,05;68,68
Vlaanderen;2;Habitattype;Versie 3;9120;9120;Structuur;bosconstantie;zb;Binnen & Buiten;115;113,913893;71,8;62,78;79,34
Vlaanderen;2;SBZH;Versie 3;9120;9120;Structuur;bosconstantie;zb;Binnen;63;60,03;86,17;75,27;92,73
Vlaanderen;2;SBZH;Versie 3;9120;9120;Structuur;bosconstantie;zb;Buiten;52;53,88389303;55,78;42,05;68,68
Vlaanderen;2;Habitattype;Versie 2.0;9120;9120;Structuur;hoeveelheid dik dood hout;zb;Binnen & Buiten;115;113,913893;9,96;5,59;17,13
Vlaanderen;2;SBZH;Versie 2.0;9120;9120;Structuur;hoeveelheid dik dood hout;zb;Binnen;63;60,03;8,33;3,5;18,54
Vlaanderen;2;SBZH;Versie 2.0;9120;9120;Structuur;hoeveelheid dik dood hout;zb;Buiten;52;53,88389303;11,78;5,36;23,92
Vlaanderen;2;Habitattype;Versie 3;9120;9120;Structuur;hoeveelheid dik dood hout;zb;Binnen & Buiten;115;113,913893;9,96;5,59;17,13
Vlaanderen;2;SBZH;Versie 3;9120;9120;Structuur;hoeveelheid dik dood hout;zb;Binnen;63;60,03;8,33;3,5;18,54
Vlaanderen;2;SBZH;Versie 3;9120;9120;Structuur;hoeveelheid dik dood hout;zb;Buiten;52;53,88389303;11,78;5,36;23,92
Vlaanderen;2;Habitattype;Versie 2.0;9120;9120;Structuur;horizontale structuur - groeiklassen;b;Binnen & Buiten;115;113,913893;97,29;91,89;99,13
Vlaanderen;2;SBZH;Versie 2.0;9120;9120;Structuur;horizontale structuur - groeiklassen;b;Binnen;63;60,03;96,67;87,58;99,17
Vlaanderen;2;SBZH;Versie 2.0;9120;9120;Structuur;horizontale structuur - groeiklassen;b;Buiten;52;53,88389303;97,98;86,94;99,72
Vlaanderen;2;Habitattype;Versie 3;9120;9120;Structuur;horizontale structuur - groeiklassen;b;Binnen & Buiten;115;113,913893;97,29;91,89;99,13
Vlaanderen;2;SBZH;Versie 3;9120;9120;Structuur;horizontale structuur - groeiklassen;b;Binnen;63;60,03;96,67;87,58;99,17
Vlaanderen;2;SBZH;Versie 3;9120;9120;Structuur;horizontale structuur - groeiklassen;b;Buiten;52;53,88389303;97,98;86,94;99,72
Vlaanderen;2;Habitattype;Versie 2.0;9120;9120;Structuur;minimum structuurareaal;zb;Binnen & Buiten;115;113,913893;35,65;27,38;44,87
Vlaanderen;2;SBZH;Versie 2.0;9120;9120;Structuur;minimum structuurareaal;zb;Binnen;63;60,03;61,77;49,18;72,96
Vlaanderen;2;SBZH;Versie 2.0;9120;9120;Structuur;minimum structuurareaal;zb;Buiten;52;53,88389303;6,55;2,29;17,37
Vlaanderen;2;Habitattype;Versie 3;9120;9120;Structuur;minimum structuurareaal;zb;Binnen & Buiten;115;113,913893;35,65;27,38;44,87
Vlaanderen;2;SBZH;Versie 3;9120;9120;Structuur;minimum structuurareaal;zb;Binnen;63;60,03;61,77;49,18;72,96
Vlaanderen;2;SBZH;Versie 3;9120;9120;Structuur;minimum structuurareaal;zb;Buiten;52;53,88389303;6,55;2,29;17,37
Vlaanderen;2;Habitattype;Versie 2.0;9120;9120;Structuur;verticale structuur;b;Binnen & Buiten;115;113,913893;87,6;80,1;92,54
Vlaanderen;2;SBZH;Versie 2.0;9120;9120;Structuur;verticale structuur;b;Binnen;63;60,03;81,91;70,17;89,71
Vlaanderen;2;SBZH;Versie 2.0;9120;9120;Structuur;verticale structuur;b;Buiten;52;53,88389303;93,95;82,8;98,04
Vlaanderen;2;Habitattype;Versie 3;9120;9120;Structuur;verticale structuur;b;Binnen & Buiten;115;113,913893;87,6;80,1;92,54
Vlaanderen;2;SBZH;Versie 3;9120;9120;Structuur;verticale structuur;b;Binnen;63;60,03;81,91;70,17;89,71
Vlaanderen;2;SBZH;Versie 3;9120;9120;Structuur;verticale structuur;b;Buiten;52;53,88389303;93,95;82,8;98,04
Vlaanderen;2;Habitattype;Versie 2.0;9120;9120;Vegetatie;sleutelsoorten van de boom- en struiklaag;b;Binnen & Buiten;115;113,913893;62,84;53,57;71,26
Vlaanderen;2;SBZH;Versie 2.0;9120;9120;Vegetatie;sleutelsoorten van de boom- en struiklaag;b;Binnen;63;60,03;69,38;56,9;79,55
Vlaanderen;2;SBZH;Versie 2.0;9120;9120;Vegetatie;sleutelsoorten van de boom- en struiklaag;b;Buiten;52;53,88389303;55,56;41,83;68,48
Vlaanderen;2;Habitattype;Versie 3;9120;9120;Vegetatie;sleutelsoorten van de boom- en struiklaag;b;Binnen & Buiten;115;113,913893;62,84;53,57;71,26
Vlaanderen;2;SBZH;Versie 3;9120;9120;Vegetatie;sleutelsoorten van de boom- en struiklaag;b;Binnen;63;60,03;69,38;56,9;79,55
Vlaanderen;2;SBZH;Versie 3;9120;9120;Vegetatie;sleutelsoorten van de boom- en struiklaag;b;Buiten;52;53,88389303;55,56;41,83;68,48
Vlaanderen;2;Habitattype;Versie 2.0;9120;9120;Vegetatie;sleutelsoorten van de kruidlaag;b;Binnen & Buiten;115;113,913893;0,81;0,11;5,55
Vlaanderen;2;SBZH;Versie 2.0;9120;9120;Vegetatie;sleutelsoorten van de kruidlaag;b;Binnen;63;60,03;1,53;0,21;10,17
Vlaanderen;2;SBZH;Versie 2.0;9120;9120;Vegetatie;sleutelsoorten van de kruidlaag;b;Buiten;52;53,88389303;0;0;0
Vlaanderen;2;Habitattype;Versie 3;9120;9120;Vegetatie;sleutelsoorten van de kruidlaag;b;Binnen & Buiten;115;113,913893;24,13;17,13;32,86
Vlaanderen;2;SBZH;Versie 3;9120;9120;Vegetatie;sleutelsoorten van de kruidlaag;b;Binnen;63;60,03;38,55;27,27;51,21
Vlaanderen;2;SBZH;Versie 3;9120;9120;Vegetatie;sleutelsoorten van de kruidlaag;b;Buiten;52;53,88389303;8,07;3,05;19,65
Vlaanderen;2;Habitattype;Versie 2.0;9120;9120;Verstoring;invasieve exoten;b;Binnen & Buiten;115;113,913893;70,88;61,76;78,58
Vlaanderen;2;SBZH;Versie 2.0;9120;9120;Verstoring;invasieve exoten;b;Binnen;63;60,03;85,24;73,95;92,16
Vlaanderen;2;SBZH;Versie 2.0;9120;9120;Verstoring;invasieve exoten;b;Buiten;52;53,88389303;54,89;41,17;67,9
Vlaanderen;2;Habitattype;Versie 2.0;9120;9120;Verstoring;ruderalisering;zb;Binnen & Buiten;115;113,913893;96,34;90,59;98,63
Vlaanderen;2;SBZH;Versie 2.0;9120;9120;Verstoring;ruderalisering;zb;Binnen;63;60,03;100;100;100
Vlaanderen;2;SBZH;Versie 2.0;9120;9120;Verstoring;ruderalisering;zb;Buiten;52;53,88389303;92,26;81;97,08
Vlaanderen;2;Habitattype;Versie 2.0;9120;9120;Verstoring;vergrassing;zb;Binnen & Buiten;115;113,913893;100;100;100
Vlaanderen;2;SBZH;Versie 2.0;9120;9120;Verstoring;vergrassing;zb;Binnen;63;60,03;100;100;100
Vlaanderen;2;SBZH;Versie 2.0;9120;9120;Verstoring;vergrassing;zb;Buiten;52;53,88389303;100;100;100
Vlaanderen;2;Habitattype;Versie 2.0;9120;9120;Verstoring;verruiging;zb;Binnen & Buiten;115;113,913893;93,76;87,44;97,01
Vlaanderen;2;SBZH;Versie 2.0;9120;9120;Verstoring;verruiging;zb;Binnen;63;60,03;93,34;83,51;97,48
Vlaanderen;2;SBZH;Versie 2.0;9120;9120;Verstoring;verruiging;zb;Buiten;52;53,88389303;94,23;83,47;98,14
Vlaanderen;2;Habitattype;Versie 3;9120;9120;Verstoring;verruiging;zb;Binnen & Buiten;115;113,913893;74,2;65,32;81,46
Vlaanderen;2;SBZH;Versie 3;9120;9120;Verstoring;verruiging;zb;Binnen;63;60,03;77,51;65,4;86,27
Vlaanderen;2;SBZH;Versie 3;9120;9120;Verstoring;verruiging;zb;Buiten;52;53,88389303;70,52;56,73;81,35
Vlaanderen;2;Habitattype;Versie 3;9120;9120;Verstoring;invasieve exoten van de boom- en struiklaag;b;Binnen & Buiten;115;113,913893;70,96;61,85;78,65
Vlaanderen;2;SBZH;Versie 3;9120;9120;Verstoring;invasieve exoten van de boom- en struiklaag;b;Binnen;63;60,03;83,57;72,04;90,95
Vlaanderen;2;SBZH;Versie 3;9120;9120;Verstoring;invasieve exoten van de boom- en struiklaag;b;Buiten;52;53,88389303;56,91;43,11;69,71
Vlaanderen;2;Habitattype;Versie 3;9120;9120;Verstoring;invasieve exoten van de kruidlaag;zb;Binnen & Buiten;115;113,913893;100;100;100
Vlaanderen;2;SBZH;Versie 3;9120;9120;Verstoring;invasieve exoten van de kruidlaag;zb;Binnen;63;60,03;100;100;100
Vlaanderen;2;SBZH;Versie 3;9120;9120;Verstoring;invasieve exoten van de kruidlaag;zb;Buiten;52;53,88389303;100;100;100
Vlaanderen;2;Habitattype;Versie 2.0;9,10E+01;"91E0_va; 91E0_vm; 91E0_vn; 91E0_vo";Structuur;aandeel dood hout;b;Binnen & Buiten;43;50,24348051;31,02;18,66;46,85
Vlaanderen;2;SBZH;Versie 2.0;9,10E+01;"91E0_va; 91E0_vm; 91E0_vo; 91E0_vn";Structuur;aandeel dood hout;b;Binnen;24;24,36750919;36,61;19,81;57,44
Vlaanderen;2;SBZH;Versie 2.0;9,10E+01;"91E0_va; 91E0_vn; 91E0_vm; 91E0_vo";Structuur;aandeel dood hout;b;Buiten;19;25,87597132;25,76;10,5;50,64
Vlaanderen;2;Habitatsubtype;Versie 2.0;9,10E+01;91E0_va;Structuur;aandeel dood hout;b;Binnen & Buiten;17;21,86268727;32,07;14,04;57,72
Vlaanderen;2;Habitatsubtype;Versie 2.0;9,10E+01;91E0_vm;Structuur;aandeel dood hout;b;Binnen & Buiten;13;13,94609655;39,97;17,23;68,05
Vlaanderen;2;Habitatsubtype;Versie 2.0;9,10E+01;91E0_vn;Structuur;aandeel dood hout;b;Binnen & Buiten;10;10,88750919;27,55;8,63;60,5
Vlaanderen;2;Habitatsubtype;Versie 2.0;9,10E+01;91E0_vo;Structuur;aandeel dood hout;b;Binnen & Buiten;3;3,5471875;0;NA;NA
Vlaanderen;2;Habitattype;Versie 3;9,10E+01;"91E0_va; 91E0_vm; 91E0_vn; 91E0_vo";Structuur;aandeel dood hout;b;Binnen & Buiten;43;50,24348051;31,02;18,66;46,85
Vlaanderen;2;SBZH;Versie 3;9,10E+01;"91E0_va; 91E0_vm; 91E0_vo; 91E0_vn";Structuur;aandeel dood hout;b;Binnen;24;24,36750919;36,61;19,81;57,44
Vlaanderen;2;SBZH;Versie 3;9,10E+01;"91E0_va; 91E0_vn; 91E0_vm; 91E0_vo";Structuur;aandeel dood hout;b;Buiten;19;25,87597132;25,76;10,5;50,64
Vlaanderen;2;Habitatsubtype;Versie 3;9,10E+01;91E0_va;Structuur;aandeel dood hout;b;Binnen & Buiten;17;21,86268727;32,07;14,04;57,72
Vlaanderen;2;Habitatsubtype;Versie 3;9,10E+01;91E0_vm;Structuur;aandeel dood hout;b;Binnen & Buiten;13;13,94609655;39,97;17,23;68,05
Vlaanderen;2;Habitatsubtype;Versie 3;9,10E+01;91E0_vn;Structuur;aandeel dood hout;b;Binnen & Buiten;10;10,88750919;27,55;8,63;60,5
Vlaanderen;2;Habitatsubtype;Versie 3;9,10E+01;91E0_vo;Structuur;aandeel dood hout;b;Binnen & Buiten;3;3,5471875;0;NA;NA
Vlaanderen;2;Habitattype;Versie 2.0;9,10E+01;"91E0_va; 91E0_vm; 91E0_vn; 91E0_vo";Structuur;bosconstantie;zb;Binnen & Buiten;43;50,24348051;72,08;55,37;84,31
Vlaanderen;2;SBZH;Versie 2.0;9,10E+01;"91E0_va; 91E0_vm; 91E0_vo; 91E0_vn";Structuur;bosconstantie;zb;Binnen;24;24,36750919;83,75;63,36;93,89
Vlaanderen;2;SBZH;Versie 2.0;9,10E+01;"91E0_va; 91E0_vn; 91E0_vm; 91E0_vo";Structuur;bosconstantie;zb;Buiten;19;25,87597132;61,1;36,79;80,91
Vlaanderen;2;Habitatsubtype;Versie 2.0;9,10E+01;91E0_va;Structuur;bosconstantie;zb;Binnen & Buiten;17;21,86268727;63,1;36,17;83,77
Vlaanderen;2;Habitatsubtype;Versie 2.0;9,10E+01;91E0_vm;Structuur;bosconstantie;zb;Binnen & Buiten;13;13,94609655;92,83;62,05;99,03
Vlaanderen;2;Habitatsubtype;Versie 2.0;9,10E+01;91E0_vn;Structuur;bosconstantie;zb;Binnen & Buiten;10;10,88750919;63,26;31,65;86,49
Vlaanderen;2;Habitatsubtype;Versie 2.0;9,10E+01;91E0_vo;Structuur;bosconstantie;zb;Binnen & Buiten;3;3,5471875;72,94;NA;NA
Vlaanderen;2;Habitattype;Versie 3;9,10E+01;"91E0_va; 91E0_vm; 91E0_vn; 91E0_vo";Structuur;bosconstantie;zb;Binnen & Buiten;43;50,24348051;72,08;55,37;84,31
Vlaanderen;2;SBZH;Versie 3;9,10E+01;"91E0_va; 91E0_vm; 91E0_vo; 91E0_vn";Structuur;bosconstantie;zb;Binnen;24;24,36750919;83,75;63,36;93,89
